path,name,extension,size_bytes,created,modified,accessed
C:\POSAO VEGA\SimpleWebApi\appsettings.json,appsettings.json,json,151,2025-06-12 23:19:27,2025-06-12 23:19:27,2025-06-12 23:34:06
C:\POSAO VEGA\SimpleWebApi\Dockerfile,Dockerfile,no_ext,390,2025-06-12 23:21:43,2025-06-12 23:30:14,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\Program.cs,Program.cs,cs,313,2025-06-12 23:19:27,2025-06-12 23:28:45,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\SimpleWebApi.csproj,SimpleWebApi.csproj,csproj,439,2025-06-12 23:19:27,2025-06-12 23:26:58,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\SimpleWebApi.http,SimpleWebApi.http,http,137,2025-06-12 23:19:27,2025-06-12 23:19:27,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\SimpleWebApi.sln,SimpleWebApi.sln,sln,1118,2025-06-12 23:21:46,2025-06-12 23:21:46,2025-06-12 23:50:11
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net8.0\appsettings.Development.json,appsettings.Development.json,json,127,2025-06-12 23:27:50,2025-06-12 23:19:27,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net8.0\appsettings.json,appsettings.json,json,151,2025-06-12 23:27:50,2025-06-12 23:19:27,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net8.0\Microsoft.AspNetCore.OpenApi.dll,Microsoft.AspNetCore.OpenApi.dll,dll,65696,2025-06-12 23:27:50,2024-03-21 00:35:58,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net8.0\Microsoft.OpenApi.dll,Microsoft.OpenApi.dll,dll,211344,2025-06-12 23:27:50,2022-09-26 14:32:38,2025-07-10 01:05:53
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net8.0\SimpleWebApi.deps.json,SimpleWebApi.deps.json,json,4871,2025-06-12 23:27:50,2025-06-12 23:27:50,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net8.0\SimpleWebApi.dll,SimpleWebApi.dll,dll,6656,2025-06-12 23:27:50,2025-06-12 23:28:50,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net8.0\SimpleWebApi.exe,SimpleWebApi.exe,exe,138752,2025-06-12 23:27:50,2025-06-12 23:28:50,2025-10-21 16:07:46
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net8.0\SimpleWebApi.pdb,SimpleWebApi.pdb,pdb,20848,2025-06-12 23:27:50,2025-06-12 23:28:50,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net8.0\SimpleWebApi.runtimeconfig.json,SimpleWebApi.runtimeconfig.json,json,416,2025-06-12 23:27:50,2025-06-12 23:27:50,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net8.0\SimpleWebApi.staticwebassets.endpoints.json,SimpleWebApi.staticwebassets.endpoints.json,json,51,2025-06-12 23:27:50,2025-06-12 23:27:50,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net8.0\Swashbuckle.AspNetCore.Swagger.dll,Swashbuckle.AspNetCore.Swagger.dll,dll,15360,2025-06-12 23:27:50,2023-01-11 07:48:22,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net8.0\Swashbuckle.AspNetCore.SwaggerGen.dll,Swashbuckle.AspNetCore.SwaggerGen.dll,dll,97280,2025-06-12 23:27:50,2023-01-11 07:48:26,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net8.0\Swashbuckle.AspNetCore.SwaggerUI.dll,Swashbuckle.AspNetCore.SwaggerUI.dll,dll,3253760,2025-06-12 23:27:50,2023-01-11 07:49:02,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net9.0\appsettings.Development.json,appsettings.Development.json,json,127,2025-06-12 23:19:55,2025-06-12 23:19:27,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net9.0\appsettings.json,appsettings.json,json,151,2025-06-12 23:19:55,2025-06-12 23:19:27,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net9.0\Microsoft.AspNetCore.OpenApi.dll,Microsoft.AspNetCore.OpenApi.dll,dll,195352,2025-06-12 23:19:55,2025-03-14 18:09:28,2025-12-21 12:39:57
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net9.0\Microsoft.OpenApi.dll,Microsoft.OpenApi.dll,dll,239024,2025-06-12 23:19:55,2024-08-06 11:15:10,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net9.0\SimpleWebApi.deps.json,SimpleWebApi.deps.json,json,1741,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net9.0\SimpleWebApi.dll,SimpleWebApi.dll,dll,10240,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net9.0\SimpleWebApi.exe,SimpleWebApi.exe,exe,146944,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-10-21 16:07:46
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net9.0\SimpleWebApi.pdb,SimpleWebApi.pdb,pdb,21148,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net9.0\SimpleWebApi.runtimeconfig.json,SimpleWebApi.runtimeconfig.json,json,416,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net9.0\SimpleWebApi.staticwebassets.endpoints.json,SimpleWebApi.staticwebassets.endpoints.json,json,51,2025-06-12 23:19:55,2025-06-12 23:19:55,2025-06-12 23:22:10
C:\POSAO VEGA\SimpleWebApi\obj\project.assets.json,project.assets.json,json,25035,2025-06-12 23:19:30,2025-06-12 23:27:02,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\project.nuget.cache,project.nuget.cache,cache,1116,2025-06-12 23:19:30,2025-06-12 23:27:02,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\SimpleWebApi.csproj.nuget.dgspec.json,SimpleWebApi.csproj.nuget.dgspec.json,json,2776,2025-06-12 23:19:30,2025-06-12 23:27:02,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\SimpleWebApi.csproj.nuget.g.props,SimpleWebApi.csproj.nuget.g.props,props,2252,2025-06-12 23:19:30,2025-06-12 23:27:02,2025-06-12 23:34:36
C:\POSAO VEGA\SimpleWebApi\obj\SimpleWebApi.csproj.nuget.g.targets,SimpleWebApi.csproj.nuget.g.targets,targets,551,2025-06-12 23:19:30,2025-06-12 23:27:02,2025-06-12 23:34:36
